url,titulo,categoria,origen,precio,precio_por_kg,peso_volumen,proteinas,carbohidratos,grasas,fibra,azucares,saturadas,sal,calorias,calorias_kj,texto_busqueda,norm_precio,norm_nutri,score_nutricional
https://www.ahorramas.com/cafe-espresso-ristretto-intensidad-12-marcilla-20-caps-45675.html,café espresso ristretto intensidad 12 marcilla 20 cáps,cafe_capsulas,ahorramas,5.99,,,,,,,,,,,,café espresso ristretto intensidad 12 marcilla 20 cáps cafe_capsulas,0.9693,0.0,0.0
https://www.ahorramas.com/capsulas-de-cafe-brasil-intensidad-8-nescafe-10-capsulas-63198.html,cápsulas de café brasil intensidad 8 nescafé 10 cápsulas,cafe_capsulas,ahorramas,3.69,,,,,,,,,,,,cápsulas de café brasil intensidad 8 nescafé 10 cápsulas cafe_capsulas,0.9818,0.0,0.0
https://www.ahorramas.com/cafe-con-caramelo-intensidad-5-starbucks-10-capsulas-73432.html,café con caramelo intensidad 5 starbucks 10 cápsulas,cafe_capsulas,ahorramas,3.99,,,,,,,,,,,,café con caramelo intensidad 5 starbucks 10 cápsulas cafe_capsulas,0.9801,0.0,0.0
https://www.ahorramas.com/cafe-con-leche-nescafe-dolce-gusto-30-capsulas-39704.html,café con leche nescafé dolce gusto 30 cápsulas,cafe_capsulas,ahorramas,8.55,,,222.0,38.3,22.0,7.1,30.0,12.59,0.899,45.0,188.0,café con leche nescafé dolce gusto 30 cápsulas cafe_capsulas,0.9554,0.003,0.0
https://www.ahorramas.com/cafe-soluble-nescafe-natural-200g-61601.html,café soluble nescafé natural 200g,cafe_capsulas,ahorramas,8.5,,200g,,,,,,,,,,café soluble nescafé natural 200g cafe_capsulas,0.9557,0.0,0.0
https://www.ahorramas.com/cafe-espresso-ristretto-intensidad-11-lor-20-caps.-48977.html,café espresso ristretto intensidad 11 lor 20 caps.,cafe_capsulas,ahorramas,8.15,,11l,,,,,,,,,,café espresso ristretto intensidad 11 lor 20 caps. cafe_capsulas,0.9576,0.0,0.0
https://www.ahorramas.com/capsulas-de-cafe-classico-intensidad-12-gimoka-20-capsulas-74606.html,cápsulas de café classico intensidad 12 gimoka 20 cápsulas,cafe_capsulas,ahorramas,3.8,,,,,,,,,,,,cápsulas de café classico intensidad 12 gimoka 20 cápsulas cafe_capsulas,0.9812,0.0,0.0
https://www.ahorramas.com/cafe-expresso-ristretto-intensidad-12-marcilla-50-capsulas--87110.html,café expresso ristretto intensidad 12 marcilla 50 cápsulas,cafe_capsulas,ahorramas,13.99,,,,,,,,,,,,café expresso ristretto intensidad 12 marcilla 50 cápsulas cafe_capsulas,0.926,0.0,0.0
https://www.ahorramas.com/cafe-descafeinado-espresso-intensidad-6-marcilla-20-capsulas-30887.html,café descafeinado espresso intensidad 6 marcilla 20 cápsulas,cafe_capsulas,ahorramas,5.99,,,,,,,,,,,,café descafeinado espresso intensidad 6 marcilla 20 cápsulas cafe_capsulas,0.9693,0.0,0.0
https://www.ahorramas.com/cafe-espresso-intenso-nescafe-dolce-gusto-30-capsulas-39426.html,café espresso intenso nescafé dolce gusto 30 cápsulas,cafe_capsulas,ahorramas,8.55,,,,,,,,,,,,café espresso intenso nescafé dolce gusto 30 cápsulas cafe_capsulas,0.9554,0.0,0.0
https://www.ahorramas.com/cafe-con-leche-descafeinado-nescafe-dolce-gusto-16-capsulas-36203.html,café con leche descafeinado nescafé dolce gusto 16 cápsulas,cafe_capsulas,ahorramas,4.95,,,2279.0,35.59,19.29,11.69,27.0,11.8,0.84,39.0,161.0,café con leche descafeinado nescafé dolce gusto 16 cápsulas cafe_capsulas,0.9749,0.0524,0.0
https://www.ahorramas.com/capsulas-de-cafe-india-intensidad-9-nescafe-10-capsulas-65785.html,cápsulas de café india intensidad 9 nescafé 10 cápsulas,cafe_capsulas,ahorramas,3.69,,,,,,,,,,,,cápsulas de café india intensidad 9 nescafé 10 cápsulas cafe_capsulas,0.9818,0.0,0.0
https://www.ahorramas.com/cafe-ristretto-shot-intensidad-11-starbucks-10-capsulas-78697.html,café ristretto shot intensidad 11 starbucks 10 cápsulas,cafe_capsulas,ahorramas,3.99,,,,,,,,,,,,café ristretto shot intensidad 11 starbucks 10 cápsulas cafe_capsulas,0.9801,0.0,0.0
https://www.ahorramas.com/cafe-house-blend-lungo-intensidad-8-starbucks-10-caps-47596.html,café house blend lungo intensidad 8 starbucks 10 cáps,cafe_capsulas,ahorramas,3.99,,,,,,,,,,,,café house blend lungo intensidad 8 starbucks 10 cáps cafe_capsulas,0.9801,0.0,0.0
https://www.ahorramas.com/queso-havarti-lonchas-arla-175-gr-60682.html,queso havarti lonchas arla 175 gr,quesos_semicurados,ahorramas,2.49,,,19.0,0.5,38.0,,0.59,24.0,29.0,422.0,1746.0,queso havarti lonchas arla 175 gr quesos_semicurados,0.9882,0.0009,0.0
https://www.ahorramas.com/queso-en-dados-en-salmuera-arla-200g-65626.html,queso en dados en salmuera arla 200g,quesos_semicurados,ahorramas,3.99,,200g,,,,,,,,,,queso en dados en salmuera arla 200g quesos_semicurados,0.9801,0.0,0.0
https://www.ahorramas.com/rallado-cheddar-mozzarella-arla-175-gr-especial-para-horno-63397.html,rallado cheddar mozzarella arla 175 gr especial para horno,quesos_semicurados,ahorramas,2.49,,,24.0,2.79,27.0,,0.5,17.0,29.0,,,rallado cheddar mozzarella arla 175 gr especial para horno quesos_semicurados,0.9882,0.0011,0.0
https://www.ahorramas.com/queso-semicurado-alipende-77176.html,queso semicurado alipende,quesos_semicurados,ahorramas,11.95,11.95,,,,,,,,,,,queso semicurado alipende quesos_semicurados,0.937,0.0,0.0
https://www.ahorramas.com/queso-mezcla-semicurado-campo-real-8025.html,queso mezcla semicurado campo real,quesos_semicurados,ahorramas,16.99,16.99,,,,,,,,,,,queso mezcla semicurado campo real quesos_semicurados,0.9097,0.0,0.0
https://www.ahorramas.com/queso-semicurado-garcia-baquero-5330.html,queso semicurado garcía baquero,quesos_semicurados,ahorramas,16.99,16.99,,,,,,,,,,,queso semicurado garcía baquero quesos_semicurados,0.9097,0.0,0.0
https://www.ahorramas.com/queso-de-cabra-semicurado-marcos-conde-17272.html,queso de cabra semicurado marcos conde,quesos_semicurados,ahorramas,16.99,16.99,,,,,,,,283.0,,,queso de cabra semicurado marcos conde quesos_semicurados,0.9097,0.0,0.0
https://www.ahorramas.com/lubina-racion-pieza-de-aprox-400g-33570.html,lubina ración pieza de aprox 400g,pescado_blanco,ahorramas,5.99,,400g,,,,,,,,,,lubina ración pieza de aprox 400g pescado_blanco,0.9693,0.0,0.0
https://www.ahorramas.com/merluza-por-medias-o-enteras-30077.html,merluza por medias o enteras,pescado_blanco,ahorramas,17.99,17.99,1.3kg,,,,,,,,,,merluza por medias o enteras pescado_blanco,0.9043,0.0,0.0
https://www.ahorramas.com/bacalao-en-filetes-20066.html,bacalao en filetes,pescado_blanco,ahorramas,19.99,19.99,,,,,,,,,,,bacalao en filetes pescado_blanco,0.8935,0.0,0.0
https://www.ahorramas.com/dorada-superior-800g---1kg-39833.html,dorada superior 800g - 1kg,pescado_blanco,ahorramas,17.99,17.99,800g,,,,,,,,,,dorada superior 800g - 1kg pescado_blanco,0.9043,0.0,0.0
https://www.ahorramas.com/congrio-en-rodajas--12740.html,congrio en rodajas,pescado_blanco,ahorramas,9.99,9.99,,,,,,,,,,,congrio en rodajas pescado_blanco,0.9476,0.0,0.0
https://www.ahorramas.com/rape-hueso-28582.html,rape hueso,pescado_blanco,ahorramas,14.99,14.99,,,,,,,,,,,rape hueso pescado_blanco,0.9206,0.0,0.0
https://www.ahorramas.com/corvina-origen-alicante-15kg-aproximadamente-23740.html,"corvina origen alicante 1,5kg aproximadamente",pescado_blanco,ahorramas,11.99,11.99,"1,5kg",,,,,,,,,,"corvina origen alicante 1,5kg aproximadamente pescado_blanco",0.9368,0.0,0.0
https://www.ahorramas.com/merluza-en-rodajas-27080.html,merluza en rodajas,pescado_blanco,ahorramas,25.99,25.99,,,,,,,,,,,merluza en rodajas pescado_blanco,0.861,0.0,0.0
https://www.ahorramas.com/lubina-superior-800g--1kg-39832.html,lubina superior 800g -1kg,pescado_blanco,ahorramas,18.99,18.99,800g,,,,,,,,,,lubina superior 800g -1kg pescado_blanco,0.8989,0.0,0.0
https://www.ahorramas.com/alas-merluza-austral-39829.html,alas merluza austral,pescado_blanco,ahorramas,8.99,8.99,,,,,,,,,,,alas merluza austral pescado_blanco,0.9531,0.0,0.0
https://www.ahorramas.com/mendo-28800.html,mendo,pescado_blanco,ahorramas,9.99,9.99,,,,,,,,,,,mendo pescado_blanco,0.9476,0.0,0.0
https://www.ahorramas.com/gallineta-en-filetes-de-100-200g-aproximadamente-13307.html,gallineta en filetes de 100-200g aproximadamente,pescado_blanco,ahorramas,13.99,13.99,200g,,,,,,,,,,gallineta en filetes de 100-200g aproximadamente pescado_blanco,0.926,0.0,0.0
https://www.ahorramas.com/lenguado-rubio-gordo-39822.html,lenguado rubio gordo,pescado_blanco,ahorramas,29.99,29.99,,,,,,,,,,,lenguado rubio gordo pescado_blanco,0.8393,0.0,0.0
https://www.ahorramas.com/merluza-en-filete-empanado-mowi-bandeja-10323.html,merluza en filete empanado mowi bandeja,pescado_blanco,ahorramas,3.75,16.3,,8.0,,,129.0,159.0,180.0,119.0,191.0,802.0,merluza en filete empanado mowi bandeja pescado_blanco,0.9814,0.0002,0.0
https://www.ahorramas.com/pez-espada-rodaja-gourmar-bandeja-63009.html,pez espada rodaja gourmar bandeja,pescado_blanco,ahorramas,3.75,23.44,,169.0,,,,,0.959,0.299,,,pez espada rodaja gourmar bandeja pescado_blanco,0.9814,0.0051,0.0
https://www.ahorramas.com/hamburguesa-fuentes-160g-pez-espada-61497.html,hamburguesa fuentes 160g pez espada,pescado_blanco,ahorramas,2.99,,160g,18.0,0.9,0.77,,0.1,0.26,97.2,82.7,,hamburguesa fuentes 160g pez espada pescado_blanco,0.9855,0.0007,0.0
https://www.ahorramas.com/bacalao-desmigado-ederpesca-200g-desalado-57375.html,bacalao desmigado ederpesca 200g desalado,pescado_blanco,ahorramas,5.49,,200g,,,,,24.0,39.0,7.0,60.0,251.0,bacalao desmigado ederpesca 200g desalado pescado_blanco,0.972,0.0,0.0
https://www.ahorramas.com/huevos-camperos-alipende-12-unidades-42845.html,huevos camperos alipende 12 unidades,huevos_camperos,ahorramas,3.5,,,,0.19,,,0.0,,100.0,,,huevos camperos alipende 12 unidades huevos_camperos,0.9828,0.0,0.0
https://www.ahorramas.com/huevos-camperos-pazo-de-vilane-12-unidades-42483.html,huevos camperos pazo de vilane 12 unidades,huevos_camperos,ahorramas,4.49,,636g,,,,,,,,,,huevos camperos pazo de vilane 12 unidades huevos_camperos,0.9774,0.0,0.0
https://www.ahorramas.com/huevos-camperos-alipende-6u-clase-l-xl-25268.html,huevos camperos alipende 6u clase l-xl,huevos_camperos,ahorramas,2.7,,,,,11.19,9.0,99.0,3.19,,150.0,,huevos camperos alipende 6u clase l-xl huevos_camperos,0.9871,0.0,0.0
https://www.ahorramas.com/huevos-ecologicos-m-l-rujamar-8-unidades-62045.html,huevos ecológicos m-l rujamar 8 unidades,huevos_camperos,ahorramas,3.95,,,,,,,,,,,,huevos ecológicos m-l rujamar 8 unidades huevos_camperos,0.9803,0.0,0.0
https://www.ahorramas.com/huevos-camperos-la-quinteria-de-rujamar-12-unidades-m-l-37449.html,huevos camperos la quintería de rujamar 12 unidades m-l,huevos_camperos,ahorramas,4.25,,,,,,,,,,,,huevos camperos la quintería de rujamar 12 unidades m-l huevos_camperos,0.9787,0.0,0.0
https://www.ahorramas.com/huevos-ecologicos-alipende-6u-clase-l-xl-25267.html,huevos ecológicos alipende 6u clase l-xl,huevos_camperos,ahorramas,3.65,,,1259.0,0.19,11.19,,39.0,319.0,,,,huevos ecológicos alipende 6u clase l-xl huevos_camperos,0.982,0.0393,0.0
https://www.ahorramas.com/huevos-ecologicos-alipende-6u-clase-m-l-34686.html,huevos ecológicos alipende 6u clase m-l,huevos_camperos,ahorramas,2.99,,,1259.0,0.19,11.19,0.0,0.0,319.0,,150.0,,huevos ecológicos alipende 6u clase m-l huevos_camperos,0.9855,0.0479,0.0
https://www.ahorramas.com/huevos-camperos-tamano-m-l-corral-monegros-6-unidades-70377.html,huevos camperos tamaño m-l corral monegros 6 unidades,huevos_camperos,ahorramas,3.05,,,,,,,,,,,,huevos camperos tamaño m-l corral monegros 6 unidades huevos_camperos,0.9852,0.0,0.0
https://www.ahorramas.com/refresco-cola-coca-cola-33cl-pack-12-zero-zero-sin-cafeina-26465.html,refresco cola coca-cola 33cl pack 12 zero zero sin cafeína,refrescos_cola,ahorramas,11.16,2.82,33cl,0.0,0.0,0.0,,0.0,9.0,0.02,0.2,0.9,refresco cola coca-cola 33cl pack 12 zero zero sin cafeína refrescos_cola,0.9413,0.0,0.0
https://www.ahorramas.com/refresco-cola-coca-cola-lata-33cl-pack-12-zero-75217.html,refresco cola coca-cola lata 33cl pack 12 zero,refrescos_cola,ahorramas,11.16,2.82,33cl,0.0,0.0,0.0,,0.0,0.0,0.02,0.2,0.9,refresco cola coca-cola lata 33cl pack 12 zero refrescos_cola,0.9413,0.0,0.0
https://www.ahorramas.com/refresco-cola-coca-cola-lata-pack-12-33cl-26480.html,refresco cola coca-cola lata pack 12 33cl,refrescos_cola,ahorramas,11.16,2.82,33cl,0.0,10.69,0.0,,10.6,0.0,0.0,42.0,180.0,refresco cola coca-cola lata pack 12 33cl refrescos_cola,0.9413,0.0,0.0
https://www.ahorramas.com/refresco-cola-coca-cola-2l-pack-2-77641.html,refresco cola coca-cola 2l pack 2,refrescos_cola,ahorramas,4.1,1.02,2l,0.0,10.69,0.0,,10.6,9.0,0.0,2.0,180.0,refresco cola coca-cola 2l pack 2 refrescos_cola,0.9795,0.0,0.0
https://www.ahorramas.com/refresco-cola-coca-cola-botella-2l-pack-4-38751.html,refresco cola coca-cola botella 2l pack 4,refrescos_cola,ahorramas,8.08,1.01,2l,0.0,10.69,0.0,,10.6,9.0,0.0,2.0,180.0,refresco cola coca-cola botella 2l pack 4 refrescos_cola,0.958,0.0,0.0
https://www.ahorramas.com/refresco-cola-coca-cola-mini-lata-20cl-pack-6-zero-58331.html,refresco cola coca-cola mini lata 20cl pack 6 zero,refrescos_cola,ahorramas,4.15,3.46,20cl,0.0,0.0,0.0,,0.0,0.0,0.02,0.2,0.9,refresco cola coca-cola mini lata 20cl pack 6 zero refrescos_cola,0.9793,0.0,0.0
https://www.ahorramas.com/refresco-cola-coca-cola-mini-lata-20cl-pack-6-zero-zero-62609.html,refresco cola coca-cola mini lata 20cl pack 6 zero zero,refrescos_cola,ahorramas,4.15,3.46,20cl,0.0,0.0,0.0,,9.0,0.0,0.02,0.2,0.9,refresco cola coca-cola mini lata 20cl pack 6 zero zero refrescos_cola,0.9793,0.0,0.0
https://www.ahorramas.com/refresco-de-cola-sin-azucar--alipende-2l-zero-84894.html,refresco de cola sin azúcar alipende 2l zero,refrescos_cola,ahorramas,0.8,0.4,2l,,,,,,,,,,refresco de cola sin azúcar alipende 2l zero refrescos_cola,0.9974,0.0,0.0
https://www.ahorramas.com/cerveza-sin-gluten-mahou-5-estrellas-lata-33cl-26995.html,cerveza sin gluten mahou 5 estrellas lata 33cl,cervezas_rubias,ahorramas,0.87,2.64,33cl,0.49,3.99,0.0,,0.19,0.0,0.0,49.0,205.0,cerveza sin gluten mahou 5 estrellas lata 33cl cervezas_rubias,0.997,0.0001,0.0
https://www.ahorramas.com/cerveza-rubia-especial-heineken-pack-6-botellas-25cl-23583.html,cerveza rubia especial heineken pack 6 botellas 25cl,cervezas_rubias,ahorramas,3.59,2.39,25cl,,329.0,0.0,,,0.0,0.01,42.0,176.0,cerveza rubia especial heineken pack 6 botellas 25cl cervezas_rubias,0.9823,0.0,0.0
https://www.ahorramas.com/cerveza-rubia-especial-mahou-5-estrellas-pack-12-latas-33cl-51548.html,cerveza rubia especial mahou 5 estrellas pack 12 latas 33cl,cervezas_rubias,ahorramas,10.08,2.55,33cl,40.0,,,,19.0,,,,,cerveza rubia especial mahou 5 estrellas pack 12 latas 33cl cervezas_rubias,0.9472,0.0005,0.0
https://www.ahorramas.com/cerveza-rubia-victoria-lata-33cl-46303.html,cerveza rubia victoria lata 33cl,cervezas_rubias,ahorramas,0.63,1.91,33cl,,,,,,,,,,cerveza rubia victoria lata 33cl cervezas_rubias,0.9983,0.0,0.0
https://www.ahorramas.com/cerveza-rubia-mahou-clasica-pack-12-latas-33cl--81015.html,cerveza rubia mahou clásica pack 12 latas 33cl,cervezas_rubias,ahorramas,9.24,2.33,33cl,39.0,,,,19.0,,,,,cerveza rubia mahou clásica pack 12 latas 33cl cervezas_rubias,0.9517,0.0005,0.0
https://www.ahorramas.com/cerveza-rubia-mahou-5-33cl-p16-95007.html,cerveza rubia mahou 5 33cl p16,cervezas_rubias,ahorramas,13.28,2.52,33cl,,,,,,,,,,cerveza rubia mahou 5 33cl p16 cervezas_rubias,0.9298,0.0,0.0
https://www.ahorramas.com/cerveza-rubia-especial-heineken-lata-33cl-23594.html,cerveza rubia especial heineken lata 33cl,cervezas_rubias,ahorramas,0.59,1.79,33cl,,,,,,,,,,cerveza rubia especial heineken lata 33cl cervezas_rubias,0.9985,0.0,0.0
https://www.ahorramas.com/cerveza-sin-filtrar-aguila-bot.-33cl-87792.html,cerveza sin filtrar águila bot. 33cl,cervezas_rubias,ahorramas,0.75,2.27,33cl,0.59,429.0,0.0,,0.0,0.0,0.01,,,cerveza sin filtrar águila bot. 33cl cervezas_rubias,0.9977,0.0001,0.0
https://www.ahorramas.com/cerveza-dorada-1906-pack-6-botellas-33cl-54926.html,cerveza dorada 1906 pack 6 botellas 33cl,cervezas_rubias,ahorramas,7.47,3.77,33cl,0.0,3.99,0.0,,0.0,0.0,0.0,4.0,224.0,cerveza dorada 1906 pack 6 botellas 33cl cervezas_rubias,0.9613,0.0,0.0
https://www.ahorramas.com/zumo-de-naranja-sin-pulpa-exprimido-don-simon-1l-75781.html,zumo de naranja sin pulpa exprimido don simón 1l,zumos_naranja,ahorramas,2.42,2.42,1l,,,,,,,,,,zumo de naranja sin pulpa exprimido don simón 1l zumos_naranja,0.9886,0.0,0.0
https://www.ahorramas.com/zumo-de-naranja-con-pulpa-exprimido-don-simon-1l-74641.html,zumo de naranja con pulpa exprimido don simón 1l,zumos_naranja,ahorramas,2.42,2.42,1l,,,,,,,,,,zumo de naranja con pulpa exprimido don simón 1l zumos_naranja,0.9886,0.0,0.0
https://www.ahorramas.com/zumo-de-naranja-100-exprimida-con-pulpa-alipende-1l-85556.html,zumo de naranja 100% exprimida con pulpa alipende 1l,zumos_naranja,ahorramas,1.9,1.9,1l,,,,,109.0,9.0,,,183.0,zumo de naranja 100% exprimida con pulpa alipende 1l zumos_naranja,0.9914,0.0,0.0
https://www.ahorramas.com/zumo-refrigerado-con-pulpa-exprimido-summum-750ml-naranja-87851.html,zumo refrigerado con pulpa exprimido summum 750ml naranja,zumos_naranja,ahorramas,2.09,2.79,750ml,69.0,819.0,0.19,29.0,819.0,9.0,0.0,35.0,,zumo refrigerado con pulpa exprimido summum 750ml naranja zumos_naranja,0.9904,0.0038,0.0
https://www.ahorramas.com/zumo-concentrado-alipende-1l-naranja-mandarina-85649.html,zumo concentrado alipende 1l naranja-mandarina,zumos_naranja,ahorramas,1.29,1.29,1l,69.0,,0.1,,10.0,0.0,,,185.0,zumo concentrado alipende 1l naranja-mandarina zumos_naranja,0.9947,0.0061,0.0
https://www.ahorramas.com/zumo-de-naranja-sin-pulpa-100-natural-de-la-huerta-don-simon-1l-71086.html,zumo de naranja sin pulpa 100% natural de la huerta don simon 1l,zumos_naranja,ahorramas,2.95,2.95,1l,0.6,10.0,0.1,0.1,10.0,,,41.0,,zumo de naranja sin pulpa 100% natural de la huerta don simon 1l zumos_naranja,0.9858,0.0,0.0
https://www.ahorramas.com/nectar-de-naranja-disfruta-2l-15361.html,néctar de naranja disfruta 2l,zumos_naranja,ahorramas,3.6,1.8,2l,,,,,,,,,,néctar de naranja disfruta 2l zumos_naranja,0.9822,0.0,0.0
https://www.ahorramas.com/zumo-de-naranja-100-exprimida-con-pulpa-aipende-1l-85502.html,zumo de naranja 100% exprimida con pulpa aipende 1l,zumos_naranja,ahorramas,2.1,2.1,1l,,100.0,0.0,,100.0,9.0,,,,zumo de naranja 100% exprimida con pulpa aipende 1l zumos_naranja,0.9904,0.0,0.0
https://www.ahorramas.com/nectar-de-naranja-disfruta-pack-6-76604.html,néctar de naranja disfruta pack 6,zumos_naranja,ahorramas,2.5,2.08,,,,,,,,,,,néctar de naranja disfruta pack 6 zumos_naranja,0.9882,0.0,0.0
https://www.ahorramas.com/nectar-de-naranja-alipende-pack-6-84640.html,néctar de naranja alipende pack 6,zumos_naranja,ahorramas,1.85,1.54,,,,,,,,,,,néctar de naranja alipende pack 6 zumos_naranja,0.9917,0.0,0.0
https://www.ahorramas.com/nectar-de-naranja-granini-1l-38511.html,néctar de naranja granini 1l,zumos_naranja,ahorramas,2.99,2.99,1l,0.5,10.19,0.5,,10.1,0.1,0.0,45.0,,néctar de naranja granini 1l zumos_naranja,0.9855,0.0,0.0
https://www.ahorramas.com/bebida-juver-200ml-p3-florida-59565.html,bebida juver 200ml p3 florida,zumos_naranja,ahorramas,0.84,1.4,200ml,,,,,,,,,,bebida juver 200ml p3 florida zumos_naranja,0.9972,0.0,0.0
https://www.ahorramas.com/bebida-florida-juver-2l-95039.html,bebida florida juver 2l,zumos_naranja,ahorramas,1.4,0.7,2l,,,,4.0,,,,,,bebida florida juver 2l zumos_naranja,0.9942,0.0,0.0
https://www.ahorramas.com/nectar-de-naranja-alipende-15l-84645.html,"néctar de naranja alipende 1,5l",zumos_naranja,ahorramas,1.58,1.05,"1,5l",39.0,449.0,0.0,0.19,449.0,0.0,0.039,19.0,81.0,"néctar de naranja alipende 1,5l zumos_naranja",0.9932,0.0028,0.0
https://www.ahorramas.com/zumo-de-mandarina-100-exprimido-don-simon-1l-71081.html,zumo de mandarina 100% exprimido don simón 1l,zumos_naranja,ahorramas,2.0,2.0,1l,,,,,,,,,,zumo de mandarina 100% exprimido don simón 1l zumos_naranja,0.9909,0.0,0.0
https://www.ahorramas.com/refresco-en-polvo-tang-sobre-30g-naranja-82128.html,refresco en polvo tang sobre 30g naranja,zumos_naranja,ahorramas,0.87,,30g,19.0,,,18.0,229.0,,100.0,,,refresco en polvo tang sobre 30g naranja zumos_naranja,0.997,0.0025,0.0
https://www.ahorramas.com/nectar-de-naranja-granini-750-ml-97732.html,néctar de naranja granini 750 ml,zumos_naranja,ahorramas,1.99,2.65,750ml,,,,,,,,,,néctar de naranja granini 750 ml zumos_naranja,0.991,0.0,0.0
https://www.ahorramas.com/pizza-fina-alipende-400g-barbacoa-13574.html,pizza fina alipende 400g barbacoa,pizzas_congeladas,ahorramas,2.79,,400g,,,,,,,,,,pizza fina alipende 400g barbacoa pizzas_congeladas,0.9866,0.0,0.0
https://www.ahorramas.com/pizza-fina-alipende-350g-jamon-y-queso-13462.html,pizza fina alipende 350g jamón y queso,pizzas_congeladas,ahorramas,2.79,,350g,,,,,,,,,,pizza fina alipende 350g jamón y queso pizzas_congeladas,0.9866,0.0,0.0
https://www.ahorramas.com/pizza-fina-alipende-375g-pollo-y-bacon-12733.html,pizza fina alipende 375g pollo y bacon,pizzas_congeladas,ahorramas,2.79,,375g,,,,,,,2.0,,,pizza fina alipende 375g pollo y bacon pizzas_congeladas,0.9866,0.0,0.0
https://www.ahorramas.com/pizza-ristorante-dr-oetker-340g-4-formaggi-81262.html,pizza ristorante dr oetker 340g 4 formaggi,pizzas_congeladas,ahorramas,3.95,,340g,,,,,,,,,,pizza ristorante dr oetker 340g 4 formaggi pizzas_congeladas,0.9803,0.0,0.0
https://www.ahorramas.com/pizza-sin-gluten-ristorante-dr-oetker-345g-prosciuto-74131.html,pizza sin gluten ristorante dr oetker 345g prosciuto,pizzas_congeladas,ahorramas,4.65,,345g,,,,,,,14.0,,,pizza sin gluten ristorante dr oetker 345g prosciuto pizzas_congeladas,0.9766,0.0,0.0
https://www.ahorramas.com/pizza-fina-alipende-375g-6-quesos-13682.html,pizza fina alipende 375g 6 quesos,pizzas_congeladas,ahorramas,2.79,,375g,,,,,,,,,,pizza fina alipende 375g 6 quesos pizzas_congeladas,0.9866,0.0,0.0
https://www.ahorramas.com/pizza-americana-alipende-570g-85358.html,pizza americana alipende 570g,pizzas_congeladas,ahorramas,3.6,,570g,,,,,,,,,,pizza americana alipende 570g pizzas_congeladas,0.9822,0.0,0.0
https://www.ahorramas.com/pizza-rustica-dr-oetker-doble-pepperoni-565g-50558.html,pizza rústica dr oetker doble pepperoni 565g,pizzas_congeladas,ahorramas,4.79,,565g,,,,,,,,,,pizza rústica dr oetker doble pepperoni 565g pizzas_congeladas,0.9758,0.0,0.0
https://www.ahorramas.com/pizza-ristorante-dr-oetker-375g-bolognese-32003.html,pizza ristorante dr oetker 375g bolognese,pizzas_congeladas,ahorramas,3.95,,375g,,,,,,,3.8,,,pizza ristorante dr oetker 375g bolognese pizzas_congeladas,0.9803,0.0,0.0
https://www.ahorramas.com/pizza-casa-di-mama-dr-oetker-410g-4-formaggi-79736.html,pizza casa di mama dr oetker 410g 4 formaggi,pizzas_congeladas,ahorramas,4.65,,410g,,,,,,,,,,pizza casa di mama dr oetker 410g 4 formaggi pizzas_congeladas,0.9766,0.0,0.0
https://www.ahorramas.com/pizza-ristorante-dr-oetker-365g-funghi-75945.html,pizza ristorante dr oetker 365g funghi,pizzas_congeladas,ahorramas,3.95,,365g,,,,,,,6.7,,,pizza ristorante dr oetker 365g funghi pizzas_congeladas,0.9803,0.0,0.0
https://www.ahorramas.com/pizza-que-la-haga-rita-425g-bianca-55345.html,pizza que la haga rita 425g bianca,pizzas_congeladas,ahorramas,5.39,,425g,9.339,27.29,9.01,,2.02,4.69,2.0,229.0,959.0,pizza que la haga rita 425g bianca pizzas_congeladas,0.9725,0.0002,0.0
https://www.ahorramas.com/pizza-ristorante-dr-oetker-330g-speciale-75946.html,pizza ristorante dr oetker 330g speciale,pizzas_congeladas,ahorramas,3.95,,330g,9.0,239.0,129.0,,279.0,459.0,24.0,,,pizza ristorante dr oetker 330g speciale pizzas_congeladas,0.9803,0.0003,0.0
https://www.ahorramas.com/pizza-forno-di-pietra-buitoni-350g-caprese-84107.html,pizza forno di pietra buitoni 350g caprese,pizzas_congeladas,ahorramas,3.65,,350g,2.0,,,,,,,,,pizza forno di pietra buitoni 350g caprese pizzas_congeladas,0.982,0.0001,0.0
https://www.ahorramas.com/pizza-casa-di-mama-dr-oetker-405g-prosciutto-79735.html,pizza casa di mama dr oetker 405g prosciutto,pizzas_congeladas,ahorramas,4.65,,405g,,,,,,,,,,pizza casa di mama dr oetker 405g prosciutto pizzas_congeladas,0.9766,0.0,0.0
https://www.ahorramas.com/pizza-ristorante-dr-oetker-390g-spinaci-14929.html,pizza ristorante dr oetker 390g spinaci,pizzas_congeladas,ahorramas,3.95,,390g,,,,,,,,,,pizza ristorante dr oetker 390g spinaci pizzas_congeladas,0.9803,0.0,0.0
https://www.ahorramas.com/helado-magnum-almendrado-mini-6-uds-62988.html,helado magnum almendrado mini 6 uds,helados_bombon,ahorramas,4.99,15.12,6uds,4.89,329.0,21.0,,29.0,13.0,0.14,152.0,,helado magnum almendrado mini 6 uds helados_bombon,0.9747,0.0001,0.0
https://www.ahorramas.com/helado-super-bombon-mini-alipende-8uds-69472.html,helado super bombón mini alipende 8uds,helados_bombon,ahorramas,2.5,5.21,8uds,,,,,,,,,,helado super bombón mini alipende 8uds helados_bombon,0.9882,0.0,0.0
